,mag_attr_x,mag_attr_y,mag_attr_z,mic_attr_db,acc_attr_x,acc_attr_y,acc_attr_z,activity
758,-9.225,-37.368,-20.477,37.3111316733417,-1.2916719,19.608511,2.7539306,running
759,-8.43,-35.928,-23.01,41.6124527513904,1.2922704,19.608511,10.221446,running
760,-8.103,-34.797,-24.746,56.1292420014387,-1.2324153,19.608511,5.4683566,running
761,-8.103,-33.711,-26.332,54.5426128991874,-8.067263,19.608511,4.796783,running
762,-9.243,-32.774,-27.778,57.8808699695879,-7.1311297,18.504187,4.812944,running
763,-11.901,-31.163,-28.224,57.7850276507258,-2.058415,14.664485,4.92607,running
764,-14.094,-28.66,-27.598,58.4012252587746,0.019153614,11.972804,3.555988,running
765,-16.876,-26.512,-27.598,59.8482238814756,-0.3633201,10.667366,2.52289,running
766,-19.612,-24.412,-26.762,61.7967384524268,-1.2312182,9.408614,1.2174516,running
767,-21.594,-22.891,-26.458,57.3125074082713,-1.3928268,7.8972745,0.86969376,running
768,-22.573,-21.054,-27.673,42.3060464332681,-1.8327614,5.5365915,1.1097125,running
769,-23.086,-20.21,-27.673,43.5008739660774,-3.763685,3.0388405,0.18555063,running
770,-22.299,-18.916,-29.684,50.6367806923944,-6.892308,0.92057055,-1.0582372,running
771,-20.727,-17.977,-31.973,51.5397728746866,-9.454104,0.50278234,-2.0326772,running
772,-19.198,-17.085,-32.696,56.2218770696755,-10.180145,1.3820529,-2.7090392,running
773,-17.628,-17.085,-34.019,59.0401465719596,-9.316438,2.0045455,-2.9592333,running
774,-16.996,-17.672,-34.674,54.1008696897839,-8.164826,3.0693667,-2.6539726,running
775,-17.607,-19.067,-32.991,57.6168330226477,-6.351817,6.6959834,-1.536479,running
776,-19.384,-21.389,-30.499,53.3445434883687,-1.5167267,18.991405,-3.1471782,running
777,-21.821,-24.136,-26.652,59.7622575239254,3.3333273,19.608511,-4.9224787,running
778,-24.421,-27.182,-20.5,57.5682822352817,7.409456,19.608511,-1.9614497,running
779,-25.584,-29.931,-14.157,53.7569554165918,12.445659,19.608511,0.48123455,running
780,-25.053,-32.78,-9.602,51.1527024469048,12.731168,19.608511,1.0708067,running
781,-23.815,-34.712,-5.787,61.7873675263314,10.006566,19.608511,3.4703953,running
782,-21.847,-36.021,-5.787,60.479294548246,6.6959834,18.543093,-0.14185645,running
783,-20.393,-37.191,-5.299,58.8811424287229,4.7746367,14.004883,0.27473465,running
784,-19.174,-38.645,-5.299,61.1917313680939,2.3277626,9.479841,0.40282443,running
785,-18.034,-39.732,-5.299,56.8088326859146,1.4736311,6.1620765,-0.89662856,running
786,-17.323,-40.156,-4.595,60.3594804551954,2.336741,2.6180596,-1.9919758,running
787,-17.323,-40.156,-3.338,57.2457435541001,4.8668137,-0.65541273,-2.3894134,running
788,-18.122,-40.156,-1.641,53.0210028181283,8.612542,-2.540248,-2.2547395,running
789,-18.122,-39.701,-0.581,47.915563440704,12.055404,-3.816956,-1.7830818,running
790,-18.838,-39.372,0.585,45.3462617345193,13.621212,-3.9486372,-0.7212533,running
791,-19.291,-39.372,2.256,45.7784293757926,13.955203,-1.7423803,-0.81402856,running
792,-19.94,-38.7,2.256,50.8706499072367,13.699023,1.7663223,-1.198298,running
793,-21.014,-37.893,2.636,49.2923400849986,12.80838,4.298789,0.41000703,running
794,-22.026,-37.268,2.223,49.8243533560188,13.648147,11.905168,2.5713725,running
795,-22.953,-36.372,1.899,48.50998323219,11.478401,19.608511,1.7525556,running
796,-24.653,-35.24,-1.248,47.0405637521231,14.924256,19.608511,3.3925838,running
797,-26.245,-33.621,-4.42,54.3826114040475,14.337677,19.608511,4.9416323,running
798,-26.76,-32.283,-6.715,54.9413414933475,7.1275387,19.608511,4.490924,running
799,-27.818,-31.013,-8.639,46.857520856831,5.077503,19.608511,3.0813377,running
800,-27.818,-29.002,-11.314,42.8821443848329,4.1096473,17.82124,1.2006922,running
801,-28.247,-27.099,-13.914,37.5987087845507,1.8261774,14.146141,-0.12090719,running
802,-27.684,-25.764,-16.993,43.992874799687,-0.7350199,12.03625,-2.112883,running
803,-26.87,-23.71,-20.086,36.2162879341231,-3.2866404,10.854114,-4.26527,running
804,-25.515,-22.415,-23.513,48.5541539780456,-4.633379,9.376891,-4.595072,running
805,-24.142,-20.864,-26.727,59.7181011728567,-5.2558713,5.73531,-2.8874073,running
806,-22.238,-19.111,-29.861,54.2483216210604,-7.012018,1.4808137,-1.970428,running
807,-20.217,-18.331,-32.606,58.1884195668716,-10.052654,-1.0271125,-2.6850972,running
808,-18.214,-17.109,-33.911,54.9406145880664,-11.899182,0.22864626,-3.9965212,running
809,-17.109,-17.109,-34.945,56.3516516266357,-11.177929,2.0296845,-4.401141,running
810,-16.784,-17.948,-34.393,55.4742658478154,-8.81964,2.654571,-3.2154129,running
811,-17.864,-18.873,-33.221,56.239738473588,-6.7199254,3.3620577,-2.219425,running
812,-19.342,-20.314,-31.112,64.932215725684,-6.1620765,4.10845,-1.8579005,running
813,-20.932,-22.039,-28.997,63.5506765340831,-5.146935,6.944382,-0.4842273,running
814,-22.602,-23.77,-25.871,44.1278883092311,-1.1593921,18.615517,-1.8836381,running
815,-24.363,-26.159,-20.95,43.5859813021768,8.431181,19.608511,-6.92044,running
816,-25.77,-28.948,-15.89,46.0859688475826,12.183494,19.608511,2.8496985,running
817,-25.77,-30.828,-11.95,45.9261521041481,12.807183,19.608511,1.3970166,running
818,-24.694,-33.01,-9.373,44.0481464733491,10.571598,19.608511,4.1641154,running
819,-23.501,-34.501,-7.475,50.2244335656415,8.3312235,19.608511,1.6897079,running
820,-22.042,-35.72,-5.87,43.9216380971438,7.2843585,15.416863,0.7697359,running
821,-20.884,-36.431,-5.87,48.3249681521484,4.8745947,10.481815,1.4850036,running
822,-20.251,-37.179,-4.45,52.3935884697347,3.7271736,6.9850836,0.45070848,running
823,-19.895,-37.614,-4.048,49.2292573693885,4.3700166,3.2130187,-1.0181342,running
824,-19.895,-37.614,-3.013,52.655513861945,6.2650275,-1.1306617,-1.2473791,running
825,-20.396,-37.614,-2.331,45.6720801966863,9.572617,-3.9199066,-0.8798691,running
826,-20.942,-37.614,-1.354,48.1956612657712,11.422736,-4.8722005,-0.260968,running
827,-21.336,-36.892,-0.694,59.6676007626591,11.463438,-4.590882,0.31483752,running
828,-21.76,-36.534,-0.694,56.3084858451636,11.518504,-2.6629508,0.023343466,running
829,-22.497,-35.888,-1.473,55.9776973027288,11.405977,0.075417355,-1.3982137,running
830,-23.841,-35.101,-1.473,58.1094968432734,10.278308,2.0733786,-1.4580688,running
831,-24.792,-33.824,-2.731,52.4486493589024,10.879252,6.889914,1.982399,running
832,-25.422,-33.03,-3.869,55.4423938816017,13.022063,19.608511,3.2585084,running
833,-25.903,-32.006,-6.1,63.1445742765959,9.504382,19.608511,3.6254199,running
834,-26.913,-30.77,-9.941,61.5047573227072,15.415667,19.608511,6.7809777,running
835,-26.913,-28.437,-12.861,44.4541550108526,9.949105,19.608511,4.903325,running
836,-26.583,-27.206,-15.353,53.0755302740596,4.534618,19.608511,3.5087025,running
837,-26.268,-25.41,-18.185,41.2502155306906,2.517503,17.455526,0.9864111,running
838,-25.631,-24.168,-20.91,38.8023642159925,0.6871359,12.955026,0.2172738,running
839,-24.983,-22.99,-23.21,36.4995594635577,-1.0971429,9.485229,-0.825401,running
840,-23.933,-22.106,-26.115,32.4007503825057,-3.317765,7.965509,-2.8431146,running
841,-22.607,-20.584,-28.111,29.5595747997887,-5.406706,8.194156,-4.0497923,running
842,-21.148,-19.633,-30.31,18.570802117178,-6.783372,7.021595,-3.2920272,running
843,-20.245,-19.128,-31.745,32.6251747951171,-8.265982,3.9995139,-2.7090392,running
844,-18.428,-17.822,-33.427,21.357394558243,-10.155006,2.6024973,-2.6647465,running
845,-17.109,-17.822,-34.664,25.2532305427772,-11.167754,2.8874073,-2.9526494,running
846,-16.011,-18.611,-34.664,15.6118193538153,-10.800842,3.3105824,-3.311181,running
0,-10.287,-44.883,14.645,23.7537748328535,0.08559271,10.093954,-1.0845734,climbingdown
1,-10.287,-44.883,14.645,19.4154361877609,0.049081136,10.078392,-1.0600328,climbingdown
2,-10.287,-44.883,14.645,26.0030383125867,-0.011971008,10.093954,-1.074398,climbingdown
3,-10.287,-44.883,14.645,23.2210697992143,-0.02932897,10.13705,-1.1234791,climbingdown
4,-10.287,-44.883,14.645,30.5303160447925,-0.030526072,10.12448,-1.1552023,climbingdown
5,-10.287,-44.883,14.645,32.0423745133885,0.01316811,10.122087,-1.1444284,climbingdown
6,-10.287,-44.883,14.645,27.8035299554923,0.02633622,10.12448,-1.1115081,climbingdown
7,-10.287,-44.883,14.645,57.1040500117871,0.017956512,10.135853,-1.1139023,climbingdown
8,-10.287,-44.883,14.645,53.3009392176426,-0.04309563,10.151415,-1.1019313,climbingdown
9,-10.287,-44.883,14.645,41.3471943262943,-0.09696517,10.121488,-1.1127052,climbingdown
10,-10.287,-44.883,14.964,48.0774615250905,-0.16220717,10.107122,-1.1504139,climbingdown
11,-10.287,-44.883,14.964,34.9304828179606,-0.2136825,10.098145,-1.1785458,climbingdown
12,-10.287,-44.883,14.964,43.1116831812144,-0.20530279,10.08737,-1.1695676,climbingdown
13,-10.287,-44.883,14.964,40.5638075349716,-0.16460137,10.069414,-1.1755531,climbingdown
14,-10.287,-44.883,14.964,45.6473564805487,-0.09756372,10.128072,-1.1665748,climbingdown
15,-10.287,-44.883,15.299,50.7093526737024,-0.047884032,10.128671,-1.0564415,climbingdown
16,-10.287,-44.883,15.299,45.4343335888743,0.030526072,10.084976,-1.027711,climbingdown
17,-10.287,-44.883,15.299,52.3793485314702,0.0664391,10.125079,-1.0175357,climbingdown
18,-10.287,-44.883,15.299,45.5066030419072,0.065242,10.0825815,-1.0378864,climbingdown
19,-10.614,-44.883,15.631,59.5711202018866,0.12210429,9.99639,-1.06123,climbingdown
20,-10.614,-44.883,15.631,53.7127202386646,0.2172738,9.9928,-1.0869676,climbingdown
21,-10.614,-44.883,15.631,54.7339507236761,0.26156655,10.009559,-1.0414777,climbingdown
22,-10.614,-44.883,15.631,41.254529857689,0.24720132,10.009559,-1.0139444,climbingdown
23,-10.614,-44.883,15.631,44.363709215432,0.24301147,10.028712,-1.0253168,climbingdown
24,-10.614,-44.883,15.631,58.171210367763,0.19273324,10.034698,-1.0510546,climbingdown
25,-10.614,-44.883,15.631,45.1560642068359,0.08200141,10.09575,-1.0785879,climbingdown
26,-10.614,-44.883,15.631,46.7247523924956,-0.024540568,10.14124,-1.1031284,climbingdown
27,-10.614,-44.883,15.631,47.0676490871491,-0.022146367,10.155006,-1.1384429,climbingdown
28,-10.614,-44.883,15.945,57.1051362398391,-0.030526072,10.071808,-1.1264719,climbingdown
29,-10.614,-44.883,15.945,52.1815945247173,-0.012569559,10.096947,-1.0929531,climbingdown
30,-10.614,-44.883,15.945,56.1546848864906,-0.015562311,10.042479,-1.0720038,climbingdown
31,-10.241,-44.883,15.945,45.7664547110848,0.04369418,10.01734,-1.1115081,climbingdown
32,-10.241,-44.883,15.945,59.8507363585272,0.060453594,10.064626,-1.1839328,climbingdown
33,-10.241,-44.883,15.945,59.6052882312154,0.05805939,10.103531,-1.1988965,climbingdown
34,-10.241,-44.883,15.945,47.5302481913429,0.077811554,10.125079,-1.1677719,climbingdown
35,-9.887,-44.883,15.945,55.449363119278,0.11611878,10.109517,-1.1282675,climbingdown
36,-9.887,-44.883,16.27,52.5302723962614,0.130484,10.076596,-1.1162965,climbingdown
37,-9.887,-44.883,16.27,42.8000598843537,0.12689269,10.090961,-1.1468226,climbingdown
38,-9.887,-44.883,16.27,54.0750663002048,0.12749124,10.114903,-1.2252327,climbingdown
39,-9.526,-44.883,16.27,39.1307554284205,0.16699557,10.133459,-1.2270284,climbingdown
40,-9.526,-44.883,16.619,40.1752794844281,0.2160767,10.153211,-1.2108675,climbingdown
41,-9.526,-44.883,16.619,49.2434594481206,0.23343466,10.199299,-1.192911,climbingdown
42,-9.526,-44.883,16.619,42.6169551671339,0.2160767,10.230424,-1.18094,climbingdown
43,-9.121,-44.883,16.619,54.1561844013441,0.17178397,10.202292,-1.1450269,climbingdown
44,-9.121,-44.883,16.972,42.8839972614731,0.12449849,10.147225,-1.1384429,climbingdown
45,-9.121,-44.883,16.972,39.8808533658397,0.11492168,10.090961,-1.1725603,climbingdown
46,-9.121,-44.883,16.972,45.8913505002481,0.12090719,10.111312,-1.2551602,climbingdown
47,-8.766,-44.883,16.972,47.8109929724639,0.109534726,10.103531,-1.2749124,climbingdown
48,-8.766,-44.883,16.972,46.9629115817243,0.109534726,10.084377,-1.2551602,climbingdown
49,-8.766,-44.883,17.323,37.2542419761933,0.079008654,10.059238,-1.2431892,climbingdown
50,-8.766,-44.883,17.323,39.8465287939547,0.035314474,10.00477,-1.2785037,climbingdown
51,-8.766,-44.883,17.323,36.8309020105137,-0.020949265,10.020931,-1.328782,climbingdown
52,-8.766,-44.883,17.323,66.0720300857368,-0.06584055,10.070012,-1.3826514,climbingdown
53,-8.766,-44.883,17.323,56.3962180899635,-0.06943185,10.147225,-1.3982137,climbingdown
54,-8.766,-44.883,17.634,33.2126371827389,-0.11851298,10.189722,-1.3431472,climbingdown
55,-8.766,-44.883,17.634,40.4057805068454,-0.09636662,10.143036,-1.2802993,climbingdown
56,-8.766,-44.883,17.634,33.9808032098573,-0.094570965,10.156203,-1.299453,climbingdown
57,-8.766,-44.883,17.634,34.0217640467044,-0.107140526,10.186729,-1.3335704,climbingdown
58,-8.441,-44.883,17.634,56.1628583946609,-0.16160862,10.052056,-1.2988545,climbingdown
59,-8.441,-44.883,17.634,32.7840695526321,-0.10055647,9.953295,-1.3054385,climbingdown
60,-8.441,-44.883,17.634,42.4551707260665,0.049081136,10.007763,-1.3682863,climbingdown
61,-8.441,-44.883,17.634,44.4423789661968,0.12868834,10.023325,-1.3317747,climbingdown
62,-8.441,-44.883,17.634,47.6038715999804,0.19931729,10.039486,-1.2521675,climbingdown
63,-8.441,-44.883,17.634,41.5454932646653,0.17776948,10.088568,-1.2306197,climbingdown
64,-8.441,-44.883,17.634,48.9013085331911,0.08080431,10.143036,-1.2360066,climbingdown
65,-8.441,-44.883,17.634,36.6687338962849,-0.05805939,10.10413,-1.287482,climbingdown
66,-8.441,-44.883,17.634,37.6224014101045,-0.15203181,10.110714,-1.3365631,climbingdown
67,-8.441,-44.883,17.634,58.029709458527,-0.20051439,10.037092,-1.4030021,climbingdown
68,-8.781,-44.883,17.634,47.4300342574775,-0.25977087,10.102334,-1.3982137,climbingdown
69,-8.781,-44.883,17.634,39.4016731850361,-0.31423897,10.1161,-1.3449428,climbingdown
70,-8.781,-44.883,17.294,50.7744294446205,-0.30466217,10.109517,-1.3569138,climbingdown
71,-8.781,-44.883,17.294,50.8556799376844,-0.28311434,10.111911,-1.3910311,climbingdown
72,-9.161,-44.883,17.294,36.8050887803977,-0.25617957,10.1382475,-1.3569138,climbingdown
73,-9.161,-44.883,17.294,44.3375004519575,-0.19572599,10.135254,-1.2970588,climbingdown
74,-9.161,-44.883,17.294,58.3062337139442,-0.10115502,10.077793,-1.3042414,climbingdown
75,-9.161,-44.883,17.294,42.0171774629828,-0.04070143,10.058042,-1.252766,climbingdown
76,-9.529,-44.883,16.984,56.2211663171628,0.006584055,10.057443,-1.2545617,climbingdown
77,-9.529,-44.883,16.984,51.2405338870538,0.025737667,10.0664215,-1.264737,climbingdown
78,-9.529,-44.883,16.984,61.4483029608637,0.026934769,10.098145,-1.2886791,climbingdown
79,-9.849,-44.883,16.984,59.4057633685045,0.047884032,10.089166,-1.2659341,climbingdown
80,-9.849,-44.883,16.984,40.0548611495174,0.036511578,10.087969,-1.2563573,climbingdown
81,-9.849,-44.883,16.984,50.16893010495,-0.017357962,10.107721,-1.2449849,climbingdown
82,-9.849,-44.883,16.984,66.2464314629919,-0.06703765,10.09994,-1.246182,climbingdown
83,-10.174,-44.883,16.984,51.315025515605,-0.05686229,10.070611,-1.2653356,climbingdown
84,-10.174,-44.883,16.645,50.4652523030161,-0.0011971008,10.052654,-1.2599486,climbingdown
85,-10.174,-44.883,16.645,45.8866565618572,0.021547815,10.049063,-1.2731167,climbingdown
86,-10.174,-44.883,16.645,39.9963868268044,0.0664391,10.070012,-1.2743138,climbingdown
87,-10.174,-44.883,16.645,57.0999983387872,0.074220255,10.08318,-1.2252327,climbingdown
88,-10.174,-44.883,16.645,57.9507262314826,0.08439561,10.073604,-1.2521675,climbingdown
89,-10.174,-44.883,16.645,42.8129696549261,0.0712275,10.075399,-1.1869255,climbingdown
90,-10.174,-44.883,16.645,50.7331084870303,0.049081136,10.062231,-1.2000936,climbingdown
91,-10.174,-44.883,16.645,54.4350092712115,0.075417355,10.075399,-1.2276269,climbingdown
92,-10.174,-44.883,16.645,34.8866412216226,0.044292733,10.03769,-1.2072762,climbingdown
93,-10.174,-44.883,16.645,52.2307759333931,0.05865794,10.047267,-1.210269,climbingdown
94,-10.174,-44.581,16.645,44.2561816269593,0.054468088,10.084377,-1.2312182,climbingdown
95,-9.814,-44.581,16.645,36.5487652982386,0.049081136,10.102933,-1.2120646,climbingdown
96,-9.814,-44.581,16.645,28.9636268807861,0.02633622,10.078392,-1.1761516,climbingdown
97,-9.814,-44.581,16.645,20.7676325682347,-0.044292733,10.096947,-1.1725603,climbingdown
98,-9.814,-44.581,16.645,40.5599828280554,-0.04129998,10.017939,-1.1994951,climbingdown
99,-9.814,-44.581,16.645,42.5043600873912,0.01436521,10.014946,-1.2533646,climbingdown
100,-9.814,-44.581,16.645,62.513689322242,0.0796072,10.002377,-1.228824,climbingdown
101,-9.814,-44.581,16.645,42.2510121103665,0.13467385,10.019734,-1.1737574,climbingdown
102,-9.458,-44.581,16.645,43.924307055548,0.16699557,10.016143,-1.1552023,climbingdown
103,-9.458,-44.581,16.645,27.2353864794311,0.12030864,10.053851,-1.1420342,climbingdown
104,-9.458,-44.581,16.645,51.908765350735,0.02813187,10.09575,-1.2132617,climbingdown
105,-9.458,-44.581,16.645,21.8298001631605,-0.05865794,10.148422,-1.2162545,climbingdown
106,-9.458,-44.581,17.001,35.5286632286189,-0.0664391,10.075998,-1.2372037,climbingdown
107,-9.458,-44.581,17.001,40.2489095845445,-0.049679685,10.161591,-1.2443863,climbingdown
108,-9.458,-44.581,17.001,38.8269431210214,-0.065242,10.144233,-1.1988965,climbingdown
109,-9.458,-44.581,17.001,42.648351444275,-0.0676362,10.080787,-1.1941081,climbingdown
110,-9.458,-44.581,17.001,43.043815636242,-0.025139118,10.102933,-1.2198458,climbingdown
111,-9.458,-44.581,17.001,41.5009397537962,-0.036511578,10.120291,-1.2455834,climbingdown
112,-9.458,-44.581,17.001,45.5658256328772,-0.045489833,10.133459,-1.2336124,climbingdown
113,-9.458,-44.581,17.001,37.6797364893169,-0.029927522,10.0987425,-1.2252327,climbingdown
114,-9.458,-44.581,17.001,41.5982509283205,-0.048482586,10.058042,-1.1731589,climbingdown
115,-9.458,-44.581,17.001,56.0229085724559,-0.044891283,10.084377,-1.1893197,climbingdown
116,-9.458,-44.581,17.001,28.826762353578,-0.02813187,10.125079,-1.2354081,climbingdown
117,-9.458,-44.581,17.001,21.7882607215514,0.0017956513,10.121488,-1.2138603,climbingdown
118,-9.458,-44.581,17.001,31.2980825856098,0.050876785,10.085575,-1.1893197,climbingdown
119,-9.458,-44.581,17.001,42.7366306726798,0.073621705,10.0748005,-1.2114661,climbingdown
120,-9.458,-44.581,17.001,35.1037095782082,0.0664391,10.084976,-1.2354081,climbingdown
121,-9.458,-44.581,17.001,30.9955356669445,0.02633622,10.071808,-1.228824,climbingdown
122,-9.458,-44.581,17.001,50.703326514396,-0.0005985504,10.065823,-1.2384008,climbingdown
123,-9.458,-44.581,17.001,41.124601915603,-0.03232172,10.0664215,-1.2485762,climbingdown
124,-9.458,-44.581,17.001,33.2444475983167,-0.047884032,10.08318,-1.228824,climbingdown
125,-9.458,-44.581,17.001,36.9136853958387,-0.06703765,10.09156,-1.2497733,climbingdown
126,-9.458,-44.581,17.001,45.1687733029341,-0.08140286,10.1226845,-1.2611457,climbingdown
127,-9.458,-44.581,17.001,29.047916313036,-0.08619126,10.1304655,-1.2551602,climbingdown
128,-9.767,-44.581,17.001,47.1065114806152,-0.027533319,10.09994,-1.2431892,climbingdown
129,-9.767,-44.581,16.691,37.8630969375778,0.062249243,10.070611,-1.2186487,climbingdown
130,-9.767,-44.581,16.691,42.8421180466088,0.1400608,10.035895,-1.1731589,climbingdown
131,-9.767,-44.581,16.691,33.1803319771672,0.1412579,10.059837,-1.2030864,climbingdown
132,-9.767,-44.581,16.691,41.0452798564503,0.05686229,10.025121,-1.1749545,climbingdown
133,-9.767,-44.581,16.691,47.8933124030968,0.02813187,10.038289,-1.1881226,climbingdown
